,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
TCGA-A2-A04Q-01,-0.45546025,-0.44093683,3.4910297,2.6223822,2.7797308,1.499069,2.5365767,-0.47461203,-0.80320215,1.520005,-0.5226119,-0.641754,-0.7034998,2.8629427,-0.6785245,-0.49858898,-0.37109888,1.3191547,1.6821556,-0.54953843,-0.39960742,-0.6052943,-0.5723691,-0.5362559,-0.55480665,-0.40742603,-0.5575005,1.9877068,-0.7660108,-0.7635741,0.11774027,-0.6105234,2.493194,-0.29800898,-0.49635828,-0.60694826,1.7213818,1.81555,-0.63530564,-0.50121826,2.512436,-0.5875638,1.2128923,2.7533715,-0.6411148,1.3923411,2.5963006,3.3849568,1.601363,0.79684424
TCGA-A2-A04R-01,4.535956,1.114437,-0.50109667,0.56906545,-0.4307368,1.9636564,-0.36540648,-0.47461203,-0.80320215,0.13564378,2.922718,0.3000278,-0.7034998,-0.53480923,-0.6785245,2.6212363,1.5675693,-0.53863335,-0.5209988,2.3975756,0.19647247,-0.6052943,3.8835912,2.5863087,-0.55480665,-0.41792333,-0.5575005,-0.5223826,-0.7660108,-0.7635741,-0.5379894,1.305428,1.5755523,2.3062413,2.425537,0.5477215,-0.1538431,0.4293282,-0.63530564,-0.50121826,-0.5101471,-0.5875638,-0.5869089,-0.4316876,-0.6411148,2.8574061,-0.5248044,0.7528587,-0.5610892,3.2493243
TCGA-A2-A04T-01,-0.4371846,-0.44093683,1.4171879,4.786868,4.650683,3.907836,3.4493432,-0.47461203,-0.80320215,1.3450842,2.4976292,-0.641754,-0.7034998,4.5445457,-0.6785245,-0.49858898,-0.56100243,1.4924455,5.7992964,-0.54953843,-0.39960742,-0.6052943,-0.5723691,1.7034721,-0.55480665,-0.41792333,-0.5575005,3.0000968,-0.7660108,-0.7635741,-0.1224587,-0.6105234,3.4461193,1.6578667,-0.49635828,-0.60694826,1.4284558,1.9812063,-0.63530564,-0.50121826,3.3481016,-0.5875638,4.1347947,6.665806,-0.6411148,-0.5101228,4.421612,4.5326414,3.3158627,0.65014493
TCGA-A2-A04U-01,1.4624903,-0.44093683,1.8396969,3.8188,2.7009385,2.5825546,4.570004,-0.47461203,-0.80320215,1.0141027,0.6358883,-0.641754,-0.7034998,3.454255,-0.6785245,-0.49858898,-0.56100243,0.9925209,3.6980584,-0.54953843,-0.39960742,-0.6052943,-0.5723691,0.86312443,-0.55480665,-0.41792333,-0.5575005,2.9806828,-0.7660108,-0.7635741,-0.18421057,-0.6105234,2.2571778,0.11978406,-0.49635828,-0.60694826,2.2406425,2.3981223,-0.63530564,-0.50121826,2.9489486,-0.5875638,1.1994295,3.4566295,-0.6411148,0.5069519,3.0421743,4.421402,1.3972397,1.8203884
TCGA-A2-A04V-01,-0.45546025,-0.44093683,-0.50109667,-0.766852,-0.4307368,-0.54081684,-0.36540648,0.44010982,1.478014,-0.6373291,-0.5226119,1.7966385,0.3339336,-0.53480923,1.6047392,-0.49858898,-0.56100243,-0.53863335,-0.5209988,0.79726714,1.7662749,-0.546971,-0.040898442,-0.5362559,-0.008656263,-0.41792333,-0.5575005,-0.5223826,0.33678097,0.6543231,-0.5379894,0.070676506,-0.62909114,-0.5019469,-0.49635828,2.6552258,-0.49923384,-0.7073668,-0.62696415,-0.50121826,-0.5101471,0.77521974,-0.5869089,-0.4316876,1.2802787,-0.5101228,0.7591371,-0.5218647,0.9191485,-0.4855901
TCGA-A2-A04W-01,-0.45546025,1.805769,1.661231,2.1082878,0.675261,-0.3233286,0.93955564,2.5510173,-0.80320215,0.33009052,-0.5226119,-0.641754,-0.7034998,0.89008653,-0.6785245,1.3248954,2.5058138,1.5135267,1.9838905,-0.54953843,-0.39960742,0.57754,-0.5723691,0.016083062,-0.55480665,-0.41792333,-0.5575005,-0.5223826,-0.7660108,-0.7635741,2.7427893,-0.6105234,0.6455016,2.996831,-0.49635828,-0.60694826,-0.2082901,2.9442635,-0.63530564,-0.50121826,2.7231104,-0.5875638,2.3529851,0.20446092,-0.6411148,-0.5101228,-0.5248044,-0.22375295,0.49834925,-0.4855901
TCGA-A2-A04X-01,4.4286747,3.6325805,-0.50109667,2.7979393,-0.4307368,3.6143556,0.2283251,-0.47461203,-0.80320215,0.13534611,0.93056744,-0.641754,-0.7034998,-0.53480923,-0.6785245,4.62175,0.9500111,-0.53863335,-0.5209988,1.826333,-0.39960742,-0.6052943,1.8238804,4.7714944,-0.55480665,-0.41792333,-0.5575005,-0.5223826,-0.7660108,-0.7635741,-0.5379894,-0.23000216,0.76899207,4.298798,2.4496999,-0.5788362,-0.49923384,1.1355041,-0.63530564,-0.50121826,-0.5101471,-0.5875638,-0.5869089,0.7868055,-0.6411148,2.209092,-0.5248044,1.2495265,-0.5610892,2.0710082
TCGA-A2-A04Y-01,4.3059664,1.4316359,-0.50109667,1.5208994,-0.4307368,3.0271459,-0.36540648,-0.47461203,-0.80320215,0.79838765,2.3959575,-0.641754,-0.7034998,-0.53480923,-0.6785245,3.267596,0.4205324,-0.53863335,-0.5209988,2.4508607,-0.03298956,-0.6052943,2.6774619,3.114057,-0.55480665,-0.41792333,-0.5575005,-0.5223826,-0.7660108,-0.7635741,-0.5379894,0.60607404,1.5935649,2.4231663,3.576908,-0.19529817,-0.49923384,-0.06855476,-0.63530564,0.004129946,-0.5101471,-0.5875638,-0.5869089,0.058631152,-0.6411148,3.3375163,-0.5248044,0.5883735,-0.5610892,3.2255259
TCGA-A2-A0CK-01,-0.45546025,-0.44093683,-0.50109667,-0.766852,0.21133032,-0.54081684,-0.36540648,1.102871,3.218432,-0.6373291,-0.5226119,2.8412058,1.2124171,-0.53480923,3.2051084,-0.49858898,-0.56100243,-0.53863335,-0.5209988,1.9861314,2.852843,-0.39521763,-0.5723691,-0.5362559,2.0871627,-0.41792333,-0.5575005,-0.5223826,-0.5044399,0.4279437,-0.5379894,-0.6105234,-0.62909114,-0.5019469,-0.49635828,2.9503136,-0.49923384,-0.7073668,-0.63530564,-0.50121826,-0.5101471,1.6750257,-0.5869089,-0.4316876,2.5668337,-0.5101228,0.7201769,-0.5218647,1.9462295,-0.4855901
TCGA-A2-A0CL-01,2.286895,2.009643,-0.3273266,2.1180797,-0.078837216,2.862098,-0.36540648,-0.47461203,-0.80320215,0.49622333,1.0693908,-0.641754,-0.7034998,-0.46169063,-0.6785245,2.5852604,0.6876411,-0.53863335,-0.5209988,-0.54953843,-0.39960742,-0.6052943,-0.5723691,3.1722665,-0.55480665,-0.41792333,-0.5575005,-0.5223826,-0.7660108,-0.7635741,-0.5379894,-0.53051955,2.2147102,2.1954052,2.2539802,-0.60694826,-0.4063785,-0.20783341,-0.63530564,-0.50121826,-0.5101471,-0.5875638,0.9392225,0.9340873,-0.6411148,1.7971535,-0.5248044,0.60752636,-0.5610892,3.4012394
