,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
TCGA-A1-A0SF-01,-0.5923597,-0.5151035,1.044901,-0.6017725,-0.6663911,0.09862131,-0.77568305,-0.16237336,-0.11581761,-0.83024603,0.8490141,3.0835052,-0.61801887,-0.5671055,-0.64247394,-0.71605325,-0.7613768,0.0075848103,2.767498,2.5248847,-0.602931,0.883161,1.1693068,2.8364227,-0.56663615
TCGA-A1-A0SG-01,-0.5923597,-0.5151035,0.2467717,-0.6017725,-0.6663911,-0.50954396,-0.77568305,-0.48426488,0.36682034,-0.83024603,0.41215652,3.2624903,-0.61801887,-0.5671055,-0.64247394,-0.71605325,-0.7613768,0.014407665,2.7406597,2.7370515,-0.602931,1.0793433,0.49432033,2.9171467,-0.56663615
TCGA-A1-A0SH-01,-0.5923597,-0.5151035,0.44933546,-0.4104209,-0.6663911,-0.50954396,-0.77568305,-0.038181663,0.41712463,-0.83024603,-0.42500252,2.0682907,-0.61801887,-0.5671055,-0.64247394,-0.71605325,-0.7613768,-0.050506055,2.4678187,2.027441,-0.602931,0.81915814,0.2501089,2.5094721,-0.03417611
TCGA-A1-A0SI-01,-0.5923597,2.815758,1.3552134,2.722106,1.1684744,-0.50954396,2.218493,-0.717415,-0.80818355,1.1264222,-0.5778888,-0.6836473,1.8070898,0.832089,0.6175865,2.2601388,0.04483825,-0.43442425,-0.75283563,-0.86230004,1.1723838,-0.8428531,-0.5982693,-0.92987394,-0.56663615
TCGA-A1-A0SJ-01,-0.5923597,-0.5151035,0.6233766,-0.50977266,-0.6663911,-0.50954396,-0.77568305,0.045339167,0.5067016,-0.83024603,-0.30954844,1.8301617,-0.61801887,-0.5671055,-0.64247394,-0.71605325,-0.7613768,0.45919105,2.0274153,1.8777679,-0.602931,0.6145703,-0.31437135,2.5953543,-0.05746281
TCGA-A1-A0SK-01,3.3989398,0.90912217,-0.58796155,-0.6017725,3.4373233,2.718449,1.6493756,-0.717415,-0.80818355,2.3211088,2.1289682,-0.6836473,-0.10443956,1.130327,3.0961185,0.7951628,2.3714643,-0.43442425,-0.75283563,-0.86230004,1.1012381,-0.8428531,2.7085595,-0.92987394,-0.56663615
TCGA-A1-A0SM-01,-0.5923597,-0.5151035,-0.11201963,-0.6017725,-0.6663911,-0.50954396,-0.77568305,0.7625954,0.5507213,-0.83024603,-0.5778888,1.1317589,-0.61801887,-0.5671055,-0.64247394,-0.71605325,-0.7613768,-0.28412777,1.2390288,1.0273308,-0.602931,0.76583904,-0.5982693,1.2707043,0.059756637
TCGA-A1-A0SN-01,0.6247557,0.82852656,3.837758,2.1219575,0.8337169,0.22671765,2.4423032,0.55430555,-0.80818355,2.0049365,-0.5778888,-0.6836473,3.6680353,-0.5671055,-0.39062256,2.0527458,1.3208282,-0.43442425,-0.75283563,-0.86230004,-0.602931,-0.8428531,-0.5982693,-0.92987394,-0.56663615
TCGA-A1-A0SO-01,3.6446116,2.2385123,-0.5066881,0.016830266,4.2478857,1.8718526,1.2514385,-0.717415,-0.80818355,2.3838735,0.812113,-0.6836473,0.18100345,1.4297314,3.3550105,3.242923,1.2162168,-0.43442425,-0.75283563,-0.86230004,1.4586241,-0.8428531,0.6442167,-0.92987394,-0.56663615
TCGA-A1-A0SP-01,3.961548,1.1494176,-0.58796155,-0.6017725,4.4753184,3.3373768,1.2961801,-0.717415,-0.80818355,2.6523225,2.714722,-0.6836473,-0.24484798,1.6170957,3.7695572,-0.017985284,2.6093888,-0.43442425,-0.75283563,-0.86230004,1.2969087,-0.8428531,4.073117,-0.92987394,-0.56663615
TCGA-A1-A0SQ-01,-0.5923597,-0.5151035,0.5167016,-0.3959804,-0.6663911,-0.50954396,-0.22513819,1.6568972,-0.0093199015,-0.83024603,-0.5778888,1.0391165,-0.3581775,-0.5671055,-0.64247394,-0.71605325,-0.47733516,-0.43442425,-0.40541747,-0.27411944,-0.602931,-0.10962492,-0.5982693,-0.92987394,0.16349536
