,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
MB-0605,-0.6575823,-0.6037261,-0.7180717,8.691347,-0.7906406,-0.7033461,-0.59559095,-0.9187001,2.3526502,-0.78642064,-0.41068763,-0.55631673,29.758467,24.844732,-0.59414107,23.65817,-0.78019327,3.6561527,13.020091,42.558586,7.4054284,1.8402572,51.92542,1.4200122,6.151443,-0.8959849,10.881275,-0.7874057,-0.66989857,-0.6416045,-0.5597817,-0.61657983,40.927345,-0.6837653,16.06757,-0.7351171,12.599976,-0.74241173,-0.6533173,12.830992,18.915546,-0.5945608,-0.7894923,16.565443,19.80967,-0.4920126,-0.72947526,13.669981,-0.5869863,1.9859953
MB-0258,-0.6575823,-0.6037261,-0.7180717,0.03771758,-0.7906406,6.8823256,-0.59559095,-0.9187001,8.655235,-0.78642064,-0.41068763,-0.55631673,23.023535,18.592262,6.8499007,29.187927,-0.78019327,-0.7169766,22.811886,40.398983,8.323196,2.915474,54.95607,11.434895,0.5378193,-0.8959849,9.283281,-0.7874057,-0.66989857,-0.6416045,-0.5597817,-0.61657983,45.35296,-0.6837653,14.937218,-0.7351171,0.32674217,-0.74241173,-0.6533173,14.211872,18.972277,-0.5945608,-0.7894923,21.69775,31.80435,-0.4920126,-0.72947526,5.8132443,-0.5869863,0.39062285
MB-0506,-0.6575823,-0.6037261,-0.7180717,-0.60593295,16.494848,-0.7033461,-0.59559095,10.976804,8.286508,-0.78642064,-0.41068763,-0.55631673,29.897669,19.645418,-0.59414107,25.446613,-0.78019327,7.0269055,20.546333,28.43668,13.916739,3.86974,47.93975,9.39256,20.654581,-0.8959849,-0.67208356,-0.7874057,-0.66989857,9.448879,-0.5597817,-0.61657983,63.344906,-0.6837653,2.7490942,-0.7351171,21.543953,-0.74241173,-0.6533173,25.876728,34.77885,8.0413885,-0.7894923,33.821075,3.67774,-0.4920126,-0.72947526,23.967922,-0.5869863,-0.79652643
MB-0223,-0.6575823,-0.6037261,-0.7180717,2.518582,-0.7906406,2.7471898,-0.59559095,-0.9187001,0.32701582,-0.78642064,-0.41068763,-0.55631673,26.197567,24.593884,0.9279823,21.290148,-0.78019327,0.3161618,15.649369,44.81579,9.095606,4.0735803,54.78282,4.1768894,1.2070444,-0.8959849,6.126948,-0.7874057,-0.66989857,-0.6416045,-0.5597817,-0.61657983,42.857075,-0.6837653,20.71471,-0.7351171,5.8675623,-0.74241173,-0.6533173,11.487563,21.749638,1.5108695,-0.7894923,15.425081,20.113554,-0.4920126,-0.72947526,5.827749,-0.5869863,-0.79652643
MB-0445,-0.6575823,-0.6037261,-0.7180717,3.03856,-0.7906406,4.9132156,-0.59559095,-0.9187001,6.8118544,-0.78642064,-0.41068763,-0.55631673,24.126127,19.299288,4.9670525,27.832724,-0.78019327,1.4836414,20.99383,38.848183,9.285502,2.8421564,53.220127,9.298964,1.6006396,-0.8959849,10.841147,-0.7874057,-0.66989857,-0.6416045,-0.5597817,-0.61657983,42.63799,-0.6837653,14.510976,-0.7351171,5.333463,-0.74241173,-0.6533173,14.605284,18.573545,-0.5945608,-0.7894923,21.330816,29.839802,-0.4920126,-0.72947526,9.886982,-0.5869863,3.3645535
MB-0199,-0.6575823,-0.6037261,-0.7180717,4.3029404,-0.7906406,1.6864264,-0.59559095,-0.9187001,2.7236333,-0.78642064,-0.41068763,-0.55631673,23.15639,21.522078,0.2366746,27.871098,-0.78019327,3.8315272,18.888212,38.857643,7.445927,1.4332172,51.716454,6.778827,3.4514773,-0.8959849,7.89864,-0.7874057,-0.66989857,-0.6416045,-0.5597817,-0.61657983,40.530197,-0.6837653,15.223954,-0.7351171,6.8441234,-0.74241173,-0.6533173,12.097384,16.96952,0.39400733,-0.7894923,19.344776,24.419437,-0.4920126,-0.72947526,9.487318,-0.5869863,2.7109058
MB-0517,-0.6575823,-0.6037261,-0.7180717,3.814359,-0.7906406,-0.7033461,-0.59559095,-0.9187001,0.3115031,-0.78642064,-0.41068763,-0.55631673,21.439655,22.848553,-0.59414107,22.705626,-0.78019327,4.426525,11.631575,40.684513,6.216297,-0.475894,45.71721,5.428092,3.3478107,-0.8959849,10.903978,-0.7874057,-0.66989857,-0.6416045,-0.5597817,-0.61657983,36.162575,-0.6837653,14.164547,-0.7351171,7.7291417,-0.74241173,-0.6533173,9.290417,12.544294,-0.5945608,-0.7894923,13.809426,25.552906,-0.4920126,-0.72947526,7.159554,-0.5869863,6.445992
MB-0428,-0.6575823,-0.6037261,-0.7180717,-0.60593295,-0.7906406,4.5797596,-0.59559095,-0.9187001,11.633277,-0.78642064,-0.41068763,-0.55631673,26.954235,17.265266,6.9779963,31.240826,-0.78019327,1.6502535,24.373251,34.583694,6.7366886,5.9134765,48.467052,10.895349,4.973127,-0.8959849,5.184226,-0.7874057,-0.66989857,-0.6416045,-0.5597817,-0.61657983,46.85438,-0.6837653,12.591216,-0.7351171,3.828703,-0.74241173,-0.6533173,16.020773,22.481752,0.6309487,-0.7894923,25.358225,25.309374,-0.4920126,-0.72947526,6.36598,-0.5869863,-0.79652643
MB-0117,-0.6575823,-0.6037261,-0.7180717,6.14071,-0.7906406,-0.7033461,-0.59559095,-0.9187001,-0.6915894,-0.78642064,-0.41068763,-0.55631673,27.991735,26.946451,-0.59414107,17.606443,-0.78019327,0.36001045,10.350064,46.414528,6.8351502,3.7506027,52.943096,0.5412868,4.417415,-0.8959849,6.230452,-0.7874057,-0.66989857,-0.6416045,-0.5597817,-0.61657983,40.82983,-0.6837653,23.051939,-0.7351171,8.059889,-0.74241173,-0.6533173,10.775731,19.638548,-0.5945608,-0.7894923,9.742773,15.423223,-0.4920126,-0.72947526,8.109247,-0.5869863,-0.79652643
MB-0249,-0.6575823,-0.6037261,-0.7180717,-0.60593295,24.034922,-0.7033461,-0.59559095,15.122029,16.602825,-0.78642064,-0.41068763,-0.55631673,34.262882,18.219421,-0.59414107,27.681662,-0.78019327,3.5962186,24.136839,22.187206,15.396171,2.7340245,44.86316,11.86772,25.203714,-0.8959849,-0.67208356,-0.7874057,-0.66989857,12.371823,-0.5597817,-0.61657983,66.32453,-0.6837653,2.929189,-0.7351171,27.234407,-0.74241173,-0.6533173,26.41899,34.724686,3.8467906,-0.7894923,34.160084,6.9900675,-0.4920126,-0.72947526,31.608109,-0.5869863,-0.79652643
