,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
MB-0143,6.2439413,8.669161,-0.6478273,-0.60639787,5.9052157,0.37726492,-0.70211136,-0.57840884,0.62399936,-0.72195256,2.5257306,-0.6578974,-0.6501329,-0.7428774,-0.5607873,-0.8426017,-0.7419218,5.5395927,5.642068,8.281139,8.224012,3.18118,-0.7623849,-0.6691504,9.277657
MB-0513,21.6137,28.192722,-0.6478273,-0.60639787,16.08301,10.641895,-0.70211136,-0.57840884,2.1835942,-0.72195256,-0.66562355,2.7332466,-0.6501329,-0.7428774,-0.6771669,-0.8426017,-0.6732352,15.740803,2.549474,13.39586,0.0029389262,-0.619473,-0.7623849,-0.6691504,22.000443
MB-0541,10.97724,17.785877,-0.6478273,-0.60639787,10.878741,3.6444166,-0.70211136,-0.57840884,3.4016495,-0.72195256,-0.66562355,-0.6578974,-0.6501329,-0.7428774,-0.6771669,-0.8426017,0.19826704,9.196078,1.2342672,10.932889,-0.077825844,0.6744765,-0.7623849,-0.6691504,15.8152
MB-0653,-0.6336326,-0.11093938,-0.6478273,4.886113,-0.762171,-0.62914485,-0.70211136,1.7320019,-0.6399554,-0.72195256,2.5811462,2.8738306,-0.6501329,-0.7428774,8.182131,-0.8426017,-0.7419218,-0.7743588,13.601799,1.3583109,14.165688,12.699009,-0.7623849,-0.6691504,1.2488031
MB-0455,-0.6336326,-0.20945725,-0.6478273,12.524225,-0.762171,3.7740996,-0.70211136,3.4239902,-0.6399554,-0.72195256,2.3845787,11.047073,-0.6501329,-0.7428774,21.143103,7.4171276,-0.7419218,-0.7743588,31.05477,3.680571,32.585278,25.468483,1.0025074,-0.6691504,1.2791986
MB-0540,-0.6336326,1.9173594,-0.6478273,19.926643,-0.762171,6.3493686,-0.70211136,7.769343,-0.6399554,-0.72195256,1.0709234,20.970793,-0.6501329,-0.7428774,35.563423,18.981567,-0.7419218,-0.7743588,45.387135,8.995992,46.793674,46.722885,-0.7623849,-0.6691504,7.424519
MB-0384,0.25758028,-0.29385242,-0.6478273,4.3768826,-0.762171,0.77494437,-0.70211136,-0.57840884,-0.6399554,-0.72195256,3.0721593,0.36813444,-0.6501329,-0.7428774,6.946024,-0.8426017,-0.7419218,-0.7743588,18.113096,1.4503353,20.92239,10.335821,-0.10668689,-0.6691504,-0.5189007
MB-0637,-0.6336326,0.06661147,-0.6478273,6.3093433,-0.762171,-0.62914485,-0.70211136,1.0996815,-0.6399554,-0.72195256,3.321278,5.562135,-0.6501329,-0.7428774,10.513219,-0.8426017,-0.7419218,-0.7743588,20.12575,1.8924134,21.57425,18.241543,-0.7623849,-0.6691504,2.1999357
MB-0157,-0.6336326,-0.6668001,-0.6478273,27.07956,-0.762171,5.282084,-0.70211136,16.92669,-0.6399554,-0.72195256,2.2866664,23.58775,1.466363,-0.7428774,48.895203,26.815998,-0.7419218,-0.7743588,45.58997,15.932196,44.531704,56.530403,-0.7623849,-0.6691504,11.900178
MB-0443,-0.6336326,0.69168276,-0.6478273,4.9277344,-0.762171,-0.62914485,-0.70211136,-0.57840884,-0.6399554,-0.72195256,5.777771,5.148587,-0.6501329,-0.7428774,9.267938,-0.8426017,-0.7419218,-0.7743588,24.229675,2.9695187,27.649887,20.804996,-0.7623849,-0.6691504,2.7160492
MB-0584,4.781292,7.0561175,-0.6478273,-0.60639787,4.3256226,-0.62914485,-0.70211136,-0.57840884,0.534606,-0.72195256,3.90245,-0.6578974,-0.6501329,-0.7428774,-0.23355615,-0.8426017,-0.7419218,4.2697563,7.8103304,7.156339,10.974862,5.6369624,-0.7623849,-0.6691504,9.138086
MB-0292,-0.6336326,1.6011908,-0.6478273,13.852457,-0.762171,-0.27742693,-0.70211136,8.651177,-0.6399554,-0.72195256,2.6053104,10.92716,-0.6501329,-0.7428774,24.876867,11.057162,-0.7419218,-0.7743588,24.565733,7.4572577,24.080929,30.182798,-0.7623849,-0.6691504,6.098935
MB-0322,11.628107,18.831848,-0.6478273,-0.60639787,11.241788,4.1425824,-0.70211136,-0.57840884,3.2010899,-0.72195256,-0.66562355,-0.6578974,-0.6501329,-0.7428774,-0.6771669,-0.8426017,-0.043498516,9.63738,1.6289186,11.478444,0.7873133,0.4542204,-0.7623849,-0.6691504,16.456774
MB-0501,8.878434,14.485179,-0.6478273,-0.60639787,9.497068,2.044251,-0.70211136,-0.57840884,2.7219276,-0.72195256,0.8888869,-0.6578974,-0.6501329,-0.7428774,-0.6771669,-0.8426017,-0.7419218,7.8976955,3.3154652,11.08409,4.4483967,2.2319577,-0.7623849,-0.6691504,13.02597
MB-0401,-0.6336326,-0.6668001,-0.6478273,26.375132,-0.762171,8.516413,-0.70211136,16.238916,-0.6399554,-0.72195256,2.7255502,20.723526,4.7413406,-0.7428774,47.609207,25.984945,-0.7419218,-0.7743588,44.913826,14.637458,44.075665,49.524734,-0.7623849,-0.6691504,8.3278
MB-0140,21.036531,27.504175,-0.6478273,-0.60639787,12.994026,12.169537,-0.70211136,-0.57840884,1.6168083,-0.72195256,-0.66562355,3.513164,-0.6501329,-0.7428774,-0.6771669,-0.8426017,-0.7419218,14.35028,3.466767,8.620235,3.465769,-0.619473,-0.7623849,-0.6691504,16.97189
