,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
TCGA-A1-A0SF-01,-0.64452845,-0.6418208,13.478394,3.9730685,-0.6157402,11.504488,20.929865,2.235296,5.287508,6.676184,-0.6167229,2.4263227,-0.59475434,-0.5235241,6.941218,-0.5641753,21.148214,11.160639,24.787304,0.8006832,1.222789,-0.673306,21.426552,-0.5787852,-0.45279777,-0.6554647,-0.55670685,14.261556,-0.5484471,18.962648,-0.72061735,-0.48883814,32.222164,-0.6344595,-0.6042092,-0.52245396,12.059488,-0.56104046,0.48103237,4.740181,-0.65795094,2.5097876,-0.6765645,-0.5374882,-0.6080945,-0.46553725,-0.53107536,-0.56010306,13.916014,1.7859799
TCGA-A1-A0SG-01,-0.64452845,-0.6418208,13.091908,8.532177,1.805231,7.201909,17.46314,1.573761,5.7630258,5.2974443,-0.6167229,2.6226826,-0.59475434,-0.5235241,7.082127,-0.5641753,20.916826,10.496034,20.731354,5.4207563,-0.63570625,2.915208,22.921219,-0.5787852,-0.45279777,-0.6554647,0.70289296,17.354998,-0.5484471,23.645782,-0.72061735,-0.48883814,33.432816,-0.6344595,-0.6042092,-0.52245396,12.116281,-0.56104046,0.26280904,4.808414,-0.65795094,6.7045846,-0.6765645,-0.5374882,-0.6080945,-0.46553725,-0.53107536,-0.56010306,8.3832035,-0.1996578
TCGA-A1-A0SH-01,-0.64452845,-0.6418208,5.3331337,5.766756,1.0828948,9.126879,8.570081,4.253443,16.202127,9.835239,0.85278624,6.5571985,-0.59475434,-0.5235241,0.042259634,0.5707529,28.502045,21.614864,1.0501246,7.020124,2.5148404,-0.673306,11.737694,-0.5787852,4.9285975,-0.6554647,0.4484095,9.045407,-0.5484471,6.532739,-0.72061735,-0.48883814,18.037998,-0.6344595,-0.6042092,3.0079625,17.049776,-0.14864594,8.516268,11.091299,-0.65795094,15.569321,-0.6765645,-0.5374882,-0.6080945,-0.46553725,-0.53107536,-0.56010306,1.3562621,-0.07775122
TCGA-A1-A0SI-01,-0.64452845,-0.6418208,5.131721,2.0780158,-0.6157402,15.971207,13.49127,4.5112314,13.114449,10.525513,-0.6167229,6.0137625,-0.59475434,-0.5235241,-0.50419134,0.33228713,30.407272,16.592667,7.4803514,3.2490838,9.213825,-0.673306,14.38689,-0.5787852,1.5360115,-0.6554647,3.0192034,20.47107,-0.5484471,6.70812,-0.72061735,-0.48883814,25.19787,-0.6344595,-0.6042092,-0.52245396,17.215227,-0.56104046,8.424681,10.913995,-0.65795094,10.696091,-0.6765645,-0.5374882,-0.6080945,-0.46553725,-0.53107536,-0.56010306,4.803259,0.39231342
TCGA-A1-A0SJ-01,-0.64452845,-0.6418208,0.8367018,7.978808,-0.12754431,7.809165,18.35228,1.4724264,8.079165,9.387152,-0.6167229,-0.6268365,-0.59475434,-0.5235241,-0.50419134,-0.5641753,25.160511,18.239681,10.036496,9.4841385,-0.63570625,1.7612197,19.173426,-0.5787852,-0.45279777,-0.6554647,13.038215,21.192726,-0.5484471,17.335299,-0.72061735,-0.48883814,30.389183,-0.6344595,-0.6042092,-0.52245396,6.408115,-0.56104046,6.1131186,9.474688,-0.65795094,10.058481,-0.6765645,-0.5374882,-0.6080945,-0.46553725,-0.53107536,-0.56010306,-0.058144093,-0.5471312
TCGA-A1-A0SK-01,-0.64452845,-0.6418208,-0.52722543,-0.6532113,-0.6157402,2.122043,41.581387,2.171977,4.0376043,15.578272,-0.6167229,-0.6268365,-0.59475434,-0.5235241,9.159224,-0.5641753,31.498442,12.996863,3.289935,8.853083,8.162534,-0.673306,26.932432,-0.5787852,12.229136,-0.6554647,38.318947,7.669574,0.41954422,14.487782,-0.72061735,16.583921,35.8675,-0.6344595,-0.6042092,-0.52245396,-0.5923545,-0.56104046,22.710209,32.753414,-0.65795094,2.1729114,-0.30213276,-0.5374882,-0.6080945,10.396325,20.327236,-0.56010306,12.198824,-0.5471312
TCGA-A1-A0SM-01,-0.64452845,-0.6418208,4.565457,7.9680467,-0.6157402,13.711935,14.626226,3.3959675,12.056409,13.011082,-0.6167229,3.0882308,-0.59475434,-0.5235241,-0.28182834,-0.5641753,30.277164,21.05654,11.34073,7.6428638,1.0261981,-0.673306,18.602295,-0.5787852,0.57291293,-0.6554647,3.9381008,15.108251,-0.5484471,13.333482,-0.72061735,-0.48883814,28.471098,-0.6344595,-0.6042092,0.8673608,15.3230915,-0.56104046,7.718947,12.372652,-0.65795094,11.621349,-0.6765645,-0.5374882,-0.6080945,-0.46553725,-0.53107536,-0.56010306,5.001787,0.48982608
TCGA-A1-A0SN-01,-0.64452845,-0.6418208,2.5922012,6.384222,-0.39438838,12.836452,18.293388,2.716098,12.151695,11.098579,-0.6167229,1.9909518,-0.59475434,-0.5235241,-0.50419134,-0.5641753,28.882906,18.860437,8.979569,5.2659435,5.316451,-0.673306,17.427372,-0.5787852,-0.45279777,-0.6554647,11.516504,27.922874,-0.5484471,13.356916,-0.72061735,-0.48883814,32.61606,-0.6344595,-0.6042092,-0.52245396,11.905231,-0.56104046,9.406395,11.007869,-0.65795094,9.516893,-0.6765645,-0.5374882,-0.6080945,-0.46553725,-0.53107536,-0.56010306,2.3949509,-0.5471312
TCGA-A1-A0SO-01,-0.64452845,-0.6418208,-0.52722543,-0.6532113,-0.6157402,13.35779,46.22642,6.298488,13.20656,19.585423,-0.6167229,-0.6268365,-0.59475434,-0.5235241,7.4977684,-0.5641753,44.96611,25.578596,8.998564,11.024663,12.258692,-0.673306,27.46431,-0.5787852,11.3383255,-0.6554647,32.55788,2.3013728,-0.5484471,9.428978,-0.72061735,15.201519,39.87415,-0.6344595,-0.6042092,0.15397745,-0.5923545,-0.56104046,26.216656,38.164467,-0.65795094,5.971881,-0.19840974,-0.5374882,-0.6080945,-0.46553725,12.8763075,-0.56010306,14.891557,-0.5471312
TCGA-A1-A0SP-01,-0.64452845,-0.6418208,-0.52722543,-0.6532113,-0.6157402,14.456402,36.260532,1.8160963,11.405395,15.441675,4.001185,-0.6268365,-0.59475434,-0.5235241,8.669394,-0.5641753,45.808514,7.915817,6.0442605,0.8385045,18.799189,-0.673306,18.587675,-0.5787852,14.019038,-0.6554647,14.496575,-0.6235268,-0.5484471,-0.50522506,-0.72061735,24.849913,28.109371,-0.6344595,-0.6042092,5.51587,-0.5923545,-0.56104046,26.855879,37.123337,-0.65795094,1.5432339,-0.6765645,-0.5374882,-0.6080945,-0.46553725,-0.065662324,-0.56010306,24.024088,-0.5471312
