,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
TCGA-A1-A0SK-01,-0.6811026,-0.71249205,-0.54240113,-0.60924554,47.61618,-0.6523531,-0.5992833,9.542591,-0.5345323,-0.79211897,34.497375,18.322886,-0.5487219,-0.6340868,-0.65516937,3.4680007,-0.6279819,-0.7011989,-0.7151694,-0.576307,19.285269,-0.55984384,50.693024,-0.5933696,0.83741057
TCGA-A1-A0SM-01,-0.6811026,-0.71249205,13.649652,-0.60924554,21.50435,-0.6523531,-0.5992833,4.581906,0.53660476,-0.79211897,-0.4629865,20.786133,-0.5487219,-0.6340868,-0.65516937,0.7438961,-0.6279819,-0.7011989,-0.7151694,-0.576307,13.578333,6.275054,22.308054,-0.5933696,16.102503
TCGA-A1-A0SN-01,-0.6811026,-0.71249205,10.397562,-0.60924554,22.992207,-0.6523531,-0.5992833,6.6666713,0.6091429,-0.79211897,-0.4629865,18.944353,-0.5487219,-0.59974563,-0.65516937,4.391648,-0.6279819,-0.7011989,-0.7151694,-0.576307,16.764833,2.456905,21.253918,-0.5933696,18.832691
TCGA-A1-A0SO-01,-0.6811026,-0.71249205,-0.54240113,-0.60924554,46.707047,-0.6523531,-0.5992833,3.719414,-0.5345323,-0.79211897,14.964218,22.710918,-0.5487219,-0.6340868,-0.65516937,-0.49203852,-0.6279819,-0.7011989,-0.7151694,-0.576307,10.929805,-0.55984384,53.769306,-0.5933696,6.311314
TCGA-A1-A0SP-01,-0.6811026,-0.71249205,-0.54240113,1.953963,15.562887,-0.6523531,-0.5992833,-0.463977,-0.5345323,-0.79211897,-0.4629865,29.803207,-0.5487219,-0.6340868,-0.65516937,-0.49203852,-0.6279819,4.816493,-0.7151694,-0.576307,-0.4964054,-0.55984384,42.58346,-0.5933696,9.4155655
TCGA-A1-A0SQ-01,-0.6811026,-0.71249205,14.602404,-0.60924554,28.465315,-0.6523531,-0.5992833,19.947777,3.6056778,-0.79211897,7.403466,27.816881,5.2620335,-0.6340868,-0.65516937,8.276714,-0.6279819,-0.7011989,-0.7151694,-0.576307,30.981348,1.6389189,29.866684,-0.5933696,-0.6126934
TCGA-A2-A04N-01,-0.6811026,-0.71249205,20.46201,-0.60924554,19.29287,-0.6523531,0.3572151,3.929229,7.745867,-0.79211897,-0.4629865,23.922226,5.751655,-0.6340868,-0.65516937,3.6465614,-0.6279819,-0.7011989,-0.7151694,2.0505126,16.2881,7.317192,16.647972,-0.5933696,0.010251462
TCGA-A2-A04P-01,-0.6811026,-0.71249205,-0.54240113,7.418338,10.121254,-0.6523531,-0.5992833,-0.463977,-0.5345323,-0.79211897,-0.4629865,52.074287,-0.5487219,-0.6340868,-0.65516937,-0.49203852,-0.6279819,-0.7011989,1.9496677,-0.576307,-0.4964054,-0.55984384,54.791462,-0.5933696,7.1113677
TCGA-A2-A04Q-01,-0.6811026,-0.71249205,-0.54240113,9.079908,6.9852514,-0.6523531,-0.5992833,-0.463977,-0.5345323,-0.79211897,-0.4629865,31.103693,-0.5487219,-0.6340868,-0.65516937,-0.49203852,-0.6279819,3.6380603,7.512033,-0.576307,-0.4964054,-0.55984384,35.814426,-0.5933696,10.128845
TCGA-A2-A04R-01,-0.6811026,-0.71249205,10.498079,-0.60924554,34.120743,-0.6523531,-0.5992833,17.691175,-0.5345323,-0.79211897,12.594757,27.72801,2.3812995,-0.6340868,-0.65516937,8.759772,-0.6279819,-0.7011989,-0.7151694,-0.576307,29.94669,-0.55984384,34.71973,-0.5933696,-0.6126934
TCGA-A2-A04T-01,-0.6811026,-0.71249205,-0.54240113,3.837713,23.098778,-0.6523531,-0.5992833,-0.463977,-0.5345323,-0.79211897,-0.4629865,27.064255,-0.5487219,-0.6340868,-0.65516937,-0.49203852,-0.6279819,7.640899,-0.7151694,-0.576307,-0.4964054,-0.55984384,48.78247,-0.5933696,5.213073
TCGA-A2-A04U-01,-0.6811026,-0.71249205,-0.54240113,4.424999,23.367756,-0.6523531,-0.5992833,-0.463977,-0.5345323,-0.79211897,1.8598657,57.40341,-0.5487219,-0.6340868,-0.65516937,-0.49203852,-0.6279819,-0.7011989,-0.7151694,-0.576307,-0.4964054,-0.55984384,71.511856,-0.5933696,-0.6126934
TCGA-A2-A04V-01,-0.6811026,-0.71249205,13.8507,-0.60924554,24.236797,-0.6523531,-0.5992833,8.203153,5.635108,-0.79211897,2.1050928,28.930805,2.765656,-0.6340868,-0.65516937,2.6573803,-0.6279819,-0.7011989,-0.7151694,2.5682406,21.19555,0.22988999,28.607317,-0.5933696,-0.6126934
TCGA-A2-A04W-01,-0.6811026,-0.71249205,3.4751666,1.8622735,16.35892,-0.6523531,-0.5992833,1.4098551,-0.5345323,-0.79211897,-0.4629865,36.495926,-0.5487219,-0.6340868,-0.65516937,-0.49203852,-0.6279819,-0.7011989,1.1307365,-0.576307,3.1960478,-0.55984384,40.23014,-0.5933696,16.350285
TCGA-A2-A04X-01,-0.6811026,-0.71249205,7.1022468,-0.60924554,22.506056,-0.6523531,-0.5992833,7.327289,3.6110137,-0.79211897,-0.4629865,31.99977,-0.5487219,-0.6340868,-0.65516937,-0.49203852,-0.6279819,-0.7011989,-0.7151694,-0.576307,20.476715,-0.55984384,32.283195,-0.5933696,19.645327
TCGA-A2-A04Y-01,-0.6811026,-0.71249205,6.7443275,-0.60924554,26.610552,-0.6523531,-0.5992833,9.485687,7.643957,-0.79211897,-0.4629865,28.785067,-0.5487219,-0.6340868,-0.65516937,5.978104,-0.6279819,-0.7011989,-0.7151694,-0.576307,25.844707,-0.55984384,27.422544,-0.5933696,12.963957
TCGA-A2-A0CK-01,-0.6811026,-0.71249205,12.112019,-0.60924554,16.658869,-0.6523531,-0.5992833,2.3060052,13.421239,-0.79211897,-0.4629865,35.883186,2.5865188,-0.6340868,-0.65516937,-0.49203852,-0.6279819,-0.7011989,-0.7151694,13.715706,12.349201,-0.55984384,30.284197,-0.5933696,-0.6126934
TCGA-A2-A0CL-01,-0.6811026,-0.71249205,0.5304783,6.1911573,9.56994,-0.6523531,-0.5992833,4.4541817,-0.5345323,-0.79211897,-0.4629865,10.502612,-0.5487219,-0.6340868,-0.65516937,-0.49203852,-0.6279819,7.7641625,1.102933,-0.576307,2.3335948,-0.55984384,16.245909,-0.5933696,8.344302
TCGA-A2-A0CM-01,-0.6811026,-0.71249205,-0.54240113,8.484932,17.605389,-0.6523531,-0.5992833,-0.463977,-0.5345323,-0.79211897,-0.4629865,26.735846,-0.5487219,-0.6340868,-0.65516937,-0.49203852,-0.6279819,8.412932,-0.7151694,-0.576307,-0.4964054,-0.55984384,43.78959,-0.5933696,5.10688
TCGA-A2-A0CO-01,-0.6811026,-0.71249205,10.711984,6.846797,7.2151384,-0.6523531,-0.5992833,3.7220209,6.8954477,-0.79211897,-0.4629865,18.756754,-0.5487219,-0.6340868,-0.65516937,-0.49203852,-0.6279819,-0.7011989,7.7680955,14.132172,0.67032886,-0.55984384,19.203035,3.7744489,-0.6126934
TCGA-A2-A0CP-01,-0.6811026,-0.71249205,15.652564,-0.60924554,15.635607,-0.6523531,-0.5992833,-0.463977,11.660646,-0.79211897,-0.4629865,32.41618,-0.5487219,-0.6340868,-0.65516937,-0.49203852,-0.6279819,-0.7011989,0.2168929,12.515466,8.626186,-0.55984384,27.784191,2.6362453,2.3228388
TCGA-A2-A0CQ-01,-0.6811026,-0.71249205,25.886633,-0.60924554,27.00945,-0.6523531,-0.5992833,6.4802966,10.234872,-0.79211897,-0.4629865,39.568882,12.658603,-0.6340868,-0.65516937,-0.49203852,-0.6279819,-0.7011989,-0.7151694,12.385201,19.619225,2.6814764,34.097775,3.1855445,-0.6126934
TCGA-A2-A0CR-01,-0.6811026,-0.71249205,15.909219,20.372263,11.324347,-0.6523531,-0.5992833,-0.463977,4.5006332,-0.79211897,0.4852166,56.60448,-0.5487219,-0.6340868,-0.65516937,-0.49203852,-0.6279819,-0.7011989,22.778496,27.583012,-0.4964054,-0.55984384,53.394356,6.5133357,-0.6126934
TCGA-A2-A0CS-01,-0.6811026,-0.71249205,24.347502,-0.60924554,25.585445,-0.6523531,-0.5992833,2.3226037,6.552575,-0.79211897,-0.4629865,34.389923,2.3864155,-0.6340868,-0.65516937,-0.49203852,-0.6279819,-0.7011989,-0.7151694,6.97578,17.208853,7.230497,31.69072,2.2071018,3.2783113
TCGA-A2-A0CT-01,-0.6811026,-0.71249205,12.710216,-0.60924554,39.54055,-0.6523531,-0.5992833,21.208939,3.2803218,-0.79211897,18.707762,28.39331,3.65418,-0.6340868,-0.65516937,17.38581,-0.6279819,-0.7011989,-0.7151694,-0.576307,38.118446,1.4445782,31.811466,-0.5933696,4.1481757
TCGA-A2-A0CU-01,-0.6811026,-0.71249205,12.314417,-0.60924554,26.253433,-0.6523531,6.6867785,18.732496,6.2202873,-0.79211897,12.12825,23.615881,8.096595,-0.6340868,-0.65516937,13.935264,-0.6279819,-0.7011989,-0.7151694,-0.576307,29.26553,-0.0411371,21.624916,-0.5933696,-0.6126934
TCGA-A2-A0CV-01,-0.6811026,-0.71249205,22.027676,-0.60924554,16.05392,-0.6523531,-0.5992833,1.8087398,6.856082,-0.79211897,-0.4629865,22.090473,1.9587785,-0.6340868,-0.65516937,-0.49203852,-0.6279819,-0.7011989,-0.7151694,6.2105584,9.209358,12.011119,19.201986,5.7535033,5.2519784
TCGA-A2-A0CW-01,-0.6811026,-0.71249205,3.821687,-0.60924554,33.251278,-0.6523531,-0.5992833,12.006089,-0.5345323,-0.79211897,0.7138791,31.496832,-0.5487219,-0.6340868,-0.65516937,3.6831648,-0.6279819,-0.7011989,-0.7151694,-0.576307,27.790812,-0.55984384,37.5186,-0.5933696,16.898935
TCGA-A2-A0CX-01,-0.6811026,-0.71249205,6.292622,-0.60924554,24.183765,-0.6523531,-0.5992833,5.053795,-0.5345323,-0.79211897,-0.4629865,25.56464,-0.5487219,-0.6340868,-0.65516937,-0.49203852,-0.6279819,2.080359,-0.7151694,-0.576307,12.771363,-0.55984384,33.316315,-0.5933696,22.972351
TCGA-A2-A0CZ-01,-0.6811026,-0.71249205,11.35034,2.2763197,10.0342,-0.6523531,-0.5992833,1.6931657,6.648423,-0.79211897,-0.4629865,21.032038,-0.5487219,-0.6340868,-0.65516937,-0.49203852,-0.6279819,-0.7011989,6.636499,5.697752,5.3857064,0.06219399,19.73119,0.3518253,9.391065
TCGA-A2-A0D0-01,-0.6811026,-0.71249205,-0.54240113,12.713255,17.86573,-0.6523531,-0.5992833,-0.463977,-0.5345323,-0.79211897,-0.4629865,53.649017,-0.5487219,-0.6340868,-0.65516937,-0.49203852,-0.6279819,-0.7011989,-0.7151694,-0.576307,-0.4964054,-0.55984384,70.26772,-0.5933696,-0.6126934
